hgnc_symbol	hgnc_id
C1QBPP2	HGNC:51618
FTLP6	HGNC:37954
ZBED3	HGNC:20711
RNU6-874P	HGNC:47837
ZNF123P	HGNC:12906
ARHGAP32	HGNC:17399
SNORA47	HGNC:32640
ZBED3-AS1	HGNC:44188
CFAP276	HGNC:32331
PEX5L	HGNC:30024
MIR1273H	HGNC:49973
DNPEP	HGNC:2981
LINC02194	HGNC:53057
CACNG3	HGNC:1407
RNU7-24P	HGNC:34120
RUNX3	HGNC:10473
AMBN	HGNC:452
RBBP6	HGNC:9889
ZCCHC17	HGNC:30246
ATP6V0E2	HGNC:21723
CATSPER2P1	HGNC:31054
HMGB1P35	HGNC:39175
PDE8B	HGNC:8794
LETR1	HGNC:49597
ATP2B1	HGNC:814
SEMA4G	HGNC:10735
TAX1BP1	HGNC:11575
GRSF1	HGNC:4610
TMEM202-AS1	HGNC:53265
EFL1P1	HGNC:31739
DPH6-DT	HGNC:44147
ANO5	HGNC:27337
C16orf72	HGNC:30103
RPL21P119	HGNC:35614
RNU6-1231P	HGNC:48194
PMM2	HGNC:9115
CYP17A1	HGNC:2593
CLNK	HGNC:17438
LINC01580	HGNC:51414
POGK	HGNC:18800
AMIGO2	HGNC:24073
CLEC4C	HGNC:13258
GJD2-DT	HGNC:55560
NEXN	HGNC:29557
ANKRD34C-AS1	HGNC:48618
PUM2	HGNC:14958
PFN1P11	HGNC:42994
PTGES3P4	HGNC:43825
BORCS7	HGNC:23516
NR2F2-AS1	HGNC:44222
ADH4	HGNC:252
BORCS7-ASMT	HGNC:49183
AS3MT	HGNC:17452
PPFIA2	HGNC:9246
GRM3	HGNC:4595
NUDT21	HGNC:13870
DRAIC	HGNC:27082
ACADVL	HGNC:92
RPL22P17	HGNC:36985
NT5C2	HGNC:8022
ANKRD17	HGNC:23575
BBS2	HGNC:967
PAQR6	HGNC:30132
OR52M1	HGNC:15225
UNC5B	HGNC:12568
C11orf40	HGNC:23986
RNA5SP149	HGNC:43049
GAPDHP36	HGNC:37790
OR5M13P	HGNC:15293
RALBP1P1	HGNC:54696
OR5M1	HGNC:8352
OR5AM1P	HGNC:15254
OR5M12P	HGNC:15292
OR5AP1P	HGNC:15257
NDUFB5	HGNC:7700
OR51F2	HGNC:15197
OR1S1	HGNC:8227
OR8B3	HGNC:8472
OR8B2	HGNC:8471
UNC5B-AS1	HGNC:45096
OR10A2	HGNC:8161
OR5A1	HGNC:8319
SLC29A3	HGNC:23096
OR51G2	HGNC:15198
OR51A7	HGNC:15188
OR52E4	HGNC:15213
ART2BP	HGNC:51489
ART2P	HGNC:724
LINC01537	HGNC:51301
PDE2A-AS2	HGNC:40434
KCNJ11	HGNC:6257
NFKB2	HGNC:7795
OR6A2	HGNC:15301
OR51D1	HGNC:15193
OR51E1	HGNC:15194
SP140L	HGNC:25105
OR2AG2	HGNC:15143
ALDH7A1P1	HGNC:878
OR10G8	HGNC:14845
WDR41	HGNC:25601
AIP	HGNC:358
SRP14-DT	HGNC:48619
OR51A4	HGNC:14795
NADSYN1	HGNC:29832
LINC02694	HGNC:33796
USP13	HGNC:12611
RGL1	HGNC:30281
TNPO3	HGNC:17103
C2orf15	HGNC:28436
SPINT1-AS1	HGNC:53162
GPR155	HGNC:22951
EIF3J-DT	HGNC:48616
THSD4-AS1	HGNC:51420
LOXL1-AS1	HGNC:44169
SGPL1	HGNC:10817
H2AZ2P1	HGNC:31026
HEXA-AS1	HGNC:25810
FUBP1	HGNC:4004
LINC02345	HGNC:53267
MIR324	HGNC:31767
DVL2	HGNC:3086
GABPB1-AS1	HGNC:44157
MIR6754	HGNC:50203
KRTAP5-7	HGNC:23602
KRTAP5-8	HGNC:23603
KRTAP5-9	HGNC:23604
KRTAP5-10	HGNC:23605
KRTAP5-14P	HGNC:23608
OR7E87P	HGNC:14709
LINC02622	HGNC:54099
SCAND2P	HGNC:10567
UNC93B6	HGNC:34053
SLK	HGNC:11088
OR7E4P	HGNC:8424
SCGB2B2	HGNC:27616
C1D	HGNC:29911
ZNF738	HGNC:32469
CGB7	HGNC:16451
H2BK1	HGNC:53833
RPS2P24	HGNC:35887
RPL7P23	HGNC:35658
OTP	HGNC:8518
OR8J3	HGNC:15312
SLC1A6	HGNC:10944
MAML3	HGNC:16272
TBCA	HGNC:11579
TNRC18	HGNC:11962
EZR	HGNC:12691
ZCCHC4	HGNC:22917
MME	HGNC:7154
ABCC8	HGNC:59
ACTBP2	HGNC:135
SPINK5	HGNC:15464
NIPA2	HGNC:17044
PHF23	HGNC:28428
HAO2	HGNC:4810
FN1	HGNC:3778
MUC12	HGNC:7510
COL17A1	HGNC:2194
INTS12	HGNC:25067
MYO9B	HGNC:7609
EPS8L3	HGNC:21297
ZCWPW1	HGNC:23486
ESR1	HGNC:3467
GABARAP	HGNC:4067
ATXN1L	HGNC:33279
HERC6	HGNC:26072
IST1	HGNC:28977
PTBP2	HGNC:17662
TCAF2	HGNC:26878
PLAGL1	HGNC:9046
ZNF479	HGNC:23258
UMAD1	HGNC:48955
FGA	HGNC:3661
SLC13A4	HGNC:15827
ZSCAN5A	HGNC:23710
MIR936	HGNC:33679
STN1	HGNC:26200
ITGB3BP	HGNC:6157
HTD2	HGNC:53111
ENOPH1	HGNC:24599
KCTD15	HGNC:23297
LINC02020	HGNC:52855
MED20	HGNC:16840
SPINK2	HGNC:11245
SPAM1	HGNC:11217
ZSCAN23	HGNC:21193
LINC02052	HGNC:27372
MRFAP1	HGNC:24549
PACRG	HGNC:19152
HOXA3	HGNC:5104
GBA3	HGNC:19069
LINC02051	HGNC:52891
CRYGS	HGNC:2417
AMZ1	HGNC:22231
ZNF439	HGNC:20873
NHSL1	HGNC:21021
TBCCD1	HGNC:25546
TRIM63	HGNC:16007
CLCN3	HGNC:2021
ZFP30	HGNC:29555
H3P25	HGNC:54459
CXXC5	HGNC:26943
KCNC4	HGNC:6236
ZNF679	HGNC:28650
C6orf141	HGNC:21351
PDLIM1	HGNC:2067
AHSG	HGNC:349
ZNF736	HGNC:32467
BICRAL	HGNC:21111
CXXC5-AS1	HGNC:53009
UBE2D2	HGNC:12475
ACSM6	HGNC:31665
TRIM60P18	HGNC:38490
ATP2B4	HGNC:817
ZNF559-ZNF177	HGNC:42964
YWHAEP1	HGNC:49442
FETUB	HGNC:3658
VN1R40P	HGNC:37360
VEGFA	HGNC:12680
ZNF680P1	HGNC:50379
HNRNPCP7	HGNC:48818
RN7SL238P	HGNC:46254
MIR4509-2	HGNC:41537
ZNF680	HGNC:26897
MIR4509-3	HGNC:41610
OR3A2	HGNC:8283
MIR4294	HGNC:38180
VSTM4	HGNC:26470
QRICH2	HGNC:25326
BNIP3P42	HGNC:49722
BNIP3P11	HGNC:49724
MIR6839	HGNC:49953
VN1R42P	HGNC:37362
FAM170B-AS1	HGNC:45006
MRPS27	HGNC:14512
REPIN1	HGNC:17922
FAM170B	HGNC:19736
LRRC18	HGNC:23199
CYP2C18	HGNC:2620
RASL10B	HGNC:30295
ZNF821	HGNC:28043
GAS2L2	HGNC:24846
CENPE	HGNC:1856
MTND4P19	HGNC:42206
TACC1P1	HGNC:44974
ZNF775	HGNC:28501
MTND1P18	HGNC:42067
MRPL42	HGNC:14493
PNLIPRP1	HGNC:9156
ZNF841	HGNC:27611
ZNF775-AS1	HGNC:41202
GIMAP8	HGNC:21792
ZNF534	HGNC:26337
ACTR3C	HGNC:37282
NEUROD6	HGNC:13804
C17orf50	HGNC:29581
MEAF6	HGNC:25674
PPP1R17	HGNC:16973
TNPO2	HGNC:19998
HRG	HGNC:5181
MTDHP1	HGNC:52357
ERV3-1	HGNC:3454
RNU6-1229P	HGNC:48192
CCT6P3	HGNC:35137
PARPBP	HGNC:26074
DNAJC19P4	HGNC:45067
CNTN4-AS1	HGNC:39985
SNORA22C	HGNC:52197
IL5RA	HGNC:6017
SNORA15B-1	HGNC:52191
GTF2IP14	HGNC:51726
RNU6-1085P	HGNC:48048
SEPTIN7P3	HGNC:38038
PPP1R14BP4	HGNC:16331
ZNF273	HGNC:13067
C1orf232	HGNC:53426
RNU7-143P	HGNC:45677
CDCA3	HGNC:14624
RPL39P31	HGNC:36488
RPS2P32	HGNC:30518
RPS3AP16	HGNC:36052
TRA2A	HGNC:16645
ATP5F1AP3	HGNC:829
LYAR	HGNC:26021
DHODH	HGNC:2867
PPT1	HGNC:9325
UGT2A1	HGNC:12542
SPSB2	HGNC:29522
TXNL4B	HGNC:26041
C10orf82	HGNC:28500
CD163	HGNC:1631
HELT	HGNC:33783
CLK2P1	HGNC:2070
CCDC126	HGNC:22398
HSPA12A-AS1	HGNC:55721
RPL5P27	HGNC:36172
GAB1	HGNC:4066
GFAP	HGNC:4235
FCF1P1	HGNC:44613
FAM221A	HGNC:27977
DHX38	HGNC:17211
FAM81B	HGNC:26335
MEPE	HGNC:13361
RASA4	HGNC:23181
GPM6A	HGNC:4460
RTRAFP2	HGNC:54648
RNU6-308P	HGNC:47271
ARSK	HGNC:25239
GATAD2A	HGNC:29989
PLEKHG5	HGNC:29105
GPR150	HGNC:23628
TRIO	HGNC:12303
SCN8A	HGNC:10596
CDH16	HGNC:1755
ZNF761	HGNC:23179
RHOA	HGNC:667
ZNF383	HGNC:18609
POLR3A	HGNC:30074
ZNF551	HGNC:25108
RPL5P13	HGNC:37023
LSM3P4	HGNC:44349
PITX2	HGNC:9005
ACAD9	HGNC:21497
ZNF154	HGNC:12939
CYP51A1	HGNC:2649
ABHD15	HGNC:26971
ZNF671	HGNC:26279
ABHD15-AS1	HGNC:49685
TP53I13	HGNC:25102
ZNF776	HGNC:26765
KRIT1	HGNC:1573
INPP4B	HGNC:6075
H2AZP5	HGNC:38018
GIT1	HGNC:4272
RPS24	HGNC:10411
ZNF888-AS1	HGNC:56044
ZNF816-ZNF321P	HGNC:38879
ZNF321P	HGNC:13827
OTULINL	HGNC:25629
ZNF816	HGNC:26995
DBIP2	HGNC:2691
LINC01337	HGNC:50546
DDX4	HGNC:18700
RRAD	HGNC:10446
ZNF347	HGNC:16447
ZNF665	HGNC:25885
GNAI2P2	HGNC:45110
CIAO2B	HGNC:24261
NDUFV2P1	HGNC:7718
ZNF677	HGNC:28730
HELLS	HGNC:4861
VN1R2	HGNC:19872
CES2	HGNC:1864
BIRC8	HGNC:14878
ZNF160	HGNC:12948
TBK1	HGNC:11584
ZNF223	HGNC:13016
GP9	HGNC:4444
LINC02761	HGNC:54281
RAB43	HGNC:19983
THAP12	HGNC:9440
ZNF284	HGNC:13078
H2AC13	HGNC:4725
H2BC8	HGNC:4746
ANKRD13B	HGNC:26363
H2BC13	HGNC:4748
RNU6-902P	HGNC:47865
H2BC15	HGNC:4749
ZNF224	HGNC:13017
H2BC7	HGNC:4752
H2BC9	HGNC:4755
H2BC4	HGNC:4757
GVQW3	HGNC:51239
CES3	HGNC:1865
H3C8	HGNC:4772
ISY1-RAB43	HGNC:42969
H4C2	HGNC:4789
H4C5	HGNC:4790
TAAR5	HGNC:30236
H2BC5	HGNC:4747
OR5BA1P	HGNC:15270
MYCT1	HGNC:23172
LSM6	HGNC:17017
OR5AZ1P	HGNC:15262
ZNF225	HGNC:13018
HUS1B	HGNC:16485
TREML1	HGNC:20434
OR5BD1P	HGNC:14843
CYCSP26	HGNC:24400
RNU6-899P	HGNC:47862
ISY1	HGNC:29201
ENO1P1	HGNC:3352
ZNF234	HGNC:13027
RNA5SP183	HGNC:43083
CTNND1	HGNC:2515
HNRNPH1P3	HGNC:48811
SLC10A7	HGNC:23088
IL31RA	HGNC:18969
USP49	HGNC:20078
LGALS8	HGNC:6569
RNU6-920P	HGNC:47883
RN7SL543P	HGNC:46559
RPL21P123	HGNC:35691
ZNF226	HGNC:13019
ZNF165	HGNC:12953
CBFB	HGNC:1539
FAM222B	HGNC:25563
MIR7849	HGNC:50166
HSF4	HGNC:5227
PF4V1	HGNC:8862
LIMD1-AS1	HGNC:44107
CXCL1	HGNC:4602
PIPOX	HGNC:17804
SACM1L	HGNC:17059
HNRNPA1P55	HGNC:48785
CXCL1P1	HGNC:10641
PF4	HGNC:8861
PPBP	HGNC:9240
CXCL5	HGNC:10642
RN7SL218P	HGNC:46234
CXCL3	HGNC:4604
PPBPP2	HGNC:16981
REELD1	HGNC:53638
CRACD	HGNC:29219
SEPTIN4	HGNC:9165
ZNF227	HGNC:13020
RASSF3	HGNC:14271
ZNF233	HGNC:30946
CNOT6L	HGNC:18042
IL6ST	HGNC:6021
CUL7	HGNC:21024
KLK9	HGNC:6370
GNS	HGNC:4422
KLK10	HGNC:6358
HGFAC	HGNC:4894
SETD1A	HGNC:29010
SDHDP4	HGNC:10687
CXCR6	HGNC:16647
KLK11	HGNC:6359
NRBF2P2	HGNC:44605
RNU6-488P	HGNC:47451
PROS1	HGNC:9456
DOK7	HGNC:26594
ADGRF4	HGNC:19011
NUTM2B	HGNC:23445
NME3	HGNC:7851
TASOR2	HGNC:23484
ZSCAN16	HGNC:20813
ZNF602P	HGNC:23313
ZKSCAN8P1	HGNC:18777
LRPAP1	HGNC:6701
ZNF603P	HGNC:23322
ZKSCAN8P2	HGNC:42862
TOB2P1	HGNC:13986
POM121	HGNC:19702
ZSCAN9	HGNC:12984
PYROXD2	HGNC:23517
KLK12	HGNC:6360
TPM3P4	HGNC:39167
ABCF2P2	HGNC:48842
BAZ1B	HGNC:961
ZKSCAN4	HGNC:13854
NKAPL	HGNC:21584
VN1R11P	HGNC:13551
RNU2-62P	HGNC:48555
H2BC11	HGNC:4761
H2AC11	HGNC:4737
H4C9	HGNC:4793
H2BC12	HGNC:13954
H2AC12	HGNC:13671
MIR3143	HGNC:38284
RPL10P2	HGNC:13975
HPS1	HGNC:5163
PRSS16	HGNC:9480
RPL7P39	HGNC:36214
LINC02389	HGNC:53316
TEPP	HGNC:33745
SZT2-AS1	HGNC:41225
MIR6735	HGNC:50126
HYI-AS1	HGNC:41173
RGS12	HGNC:9994
MRPL20	HGNC:14478
LINC02231	HGNC:53100
RNU6ATAC42P	HGNC:46941
WIF1	HGNC:18081
KLK13	HGNC:6361
RN7SL657P	HGNC:46673
MRPL20-DT	HGNC:54814
ANKRD65-AS1	HGNC:55844
RNU6-1198P	HGNC:48161
LINC01770	HGNC:52560
SOCS1	HGNC:19383
BCL7B	HGNC:1005
VWA1	HGNC:30910
DNASE1	HGNC:2956
ATAD3C	HGNC:32151
RNU6-166P	HGNC:47129
APOOP3	HGNC:48741
LEMD3	HGNC:28887
ACTG1P4	HGNC:149
AMYP1	HGNC:479
NUP133-DT	HGNC:55870
ABCB10	HGNC:41
MXRA7	HGNC:7541
RNU6-511P	HGNC:47474
HMGN1P7	HGNC:39350
STX19	HGNC:19300
KLK14	HGNC:6362
DHFR2	HGNC:27309
MLXIPL	HGNC:12744
PFKP	HGNC:8878
CTU1	HGNC:29590
RNU4-21P	HGNC:46957
RNA5SP78	HGNC:42855
HMGN2P19	HGNC:39383
URB2	HGNC:28967
SIGLEC18P	HGNC:15491
NSUN3	HGNC:26208
SIGLEC9	HGNC:10878
SCARB1	HGNC:1664
POM121L2	HGNC:13973
BAIAP2	HGNC:947
VN1R10P	HGNC:13550
ZNF391	HGNC:18779
ATXN2L	HGNC:31326
RBBP4P2	HGNC:42369
HMGB1P26	HGNC:39117
AGXT2	HGNC:14412
MCFD2P1	HGNC:21582
RNF186	HGNC:25978
RNF186-AS1	HGNC:41127
OTUD3	HGNC:29038
ZNF184	HGNC:12975
ARL13B	HGNC:25419
HNRNPA1P1	HGNC:13957
CD83P1	HGNC:13946
SIGLEC7	HGNC:10876
RNU6-471P	HGNC:47434
TAF8	HGNC:17300
PLA2G2E	HGNC:13414
RN7SL304P	HGNC:46320
OR2M7	HGNC:19594
OR14C36	HGNC:15026
MKNK1-AS1	HGNC:44129
KNCN	HGNC:26488
SIGLEC20P	HGNC:15609
MKNK1	HGNC:7110
SIGLEC21P	HGNC:15610
SIGLEC22P	HGNC:15611
CD33	HGNC:1659
MIR3688-1	HGNC:38986
MIR3688-2	HGNC:41735
RAPGEF2	HGNC:16854
DNAJC21	HGNC:27030
LINC01872	HGNC:52691
SIGLEC24P	HGNC:15613
IGLON5	HGNC:34550
VSIG10L	HGNC:27111
RNY3P15	HGNC:50890
TAF11	HGNC:11544
VSIG10L-AS1	HGNC:55282
GTF2IRD1	HGNC:4661
PRPF18	HGNC:17351
ETFB	HGNC:3482
SMIM8	HGNC:21401
C6orf163	HGNC:21403
CLDND2	HGNC:28511
CFAP206	HGNC:21405
RNU6-927P	HGNC:47890
MIR5188	HGNC:43502
RPL22P19	HGNC:36567
NKG7	HGNC:7830
LETMD1	HGNC:24241
RPL35AP8	HGNC:36976
VIPR1	HGNC:12694
LIM2	HGNC:6610
ELF2	HGNC:3317
ZNF474	HGNC:23245
C19orf84	HGNC:27112
NIFKP6	HGNC:44954
SIGLEC10	HGNC:15620
MACIR	HGNC:25052
ST13P16	HGNC:38851
SLC35A1	HGNC:11021
PPIP5K2	HGNC:29035
ARTN	HGNC:727
RNU6-444P	HGNC:47407
LINC02918	HGNC:55649
IPO13	HGNC:16853
RNU6-1090P	HGNC:48053
PNLIP	HGNC:9155
RARS2	HGNC:21406
PNLIPP1	HGNC:45264
PNLIPRP2	HGNC:9157
ODAM	HGNC:26043
ATP6V0B	HGNC:861
TSPAN14	HGNC:23303
CSRNP2	HGNC:16006
KCNJ16	HGNC:6262
RPL35AP29	HGNC:35569
EME2	HGNC:27289
NCF1C	HGNC:32523
LINC02414	HGNC:53343
VIPR1-AS1	HGNC:40610
GTF2IP1	HGNC:4660
RNA5SP377	HGNC:43277
RPS6P21	HGNC:36478
SFSWAP	HGNC:10790
UTS2R	HGNC:4468
TBC1D3E	HGNC:27071
FDCSP	HGNC:19215
OR1A2	HGNC:8180
ADORA2B	HGNC:264
SPATA33	HGNC:26463
TBC1D3C	HGNC:24889
CFAP97	HGNC:29276
KCNG4	HGNC:19697
SHPRH	HGNC:19336
USP31	HGNC:20060
SEC22C	HGNC:16828
SFXN3	HGNC:16087
SNX25	HGNC:21883
TTLL6	HGNC:26664
CCDC24	HGNC:28688
POM121C	HGNC:34005
C16orf96	HGNC:40031
SIGLEC10-AS1	HGNC:40719
SCART1	HGNC:32411
SIGLECL1	HGNC:26856
PKD1L3	HGNC:21716
LIPJ	HGNC:21773
RPS15AP36	HGNC:36803
SLC6A9	HGNC:11056
PI4K2A	HGNC:30031
BRICD5	HGNC:28309
UBE2G1	HGNC:12482
HIP1	HGNC:4913
RNA5SP378	HGNC:43278
RNU6-1017P	HGNC:47980
ULK1	HGNC:12558
NPM3	HGNC:7931
LGALS9B	HGNC:24842
RBFOX1	HGNC:18222
AKR1C8	HGNC:23469
LRP2BP-AS1	HGNC:55998
RPSAP70	HGNC:51923
LTO1P1	HGNC:39203
KCNAB3	HGNC:6230
CYP4V2	HGNC:23198
SS18L2	HGNC:15593
NAA38	HGNC:28212
RN7SL567P	HGNC:46583
KLHL40	HGNC:30372
KLKB1	HGNC:6371
PUS1	HGNC:15508
RAET1E	HGNC:16793
TBC1D3	HGNC:19031
HHATL	HGNC:13242
CAP2	HGNC:20039
TRIM37	HGNC:7523
MTCYBP18	HGNC:51976
MTND6P4	HGNC:39467
MTND5P11	HGNC:42273
CCL26	HGNC:10625
MTND4P12	HGNC:42199
MTND4LP30	HGNC:42264
MTND3P25	HGNC:52172
MMP17	HGNC:7163
F11	HGNC:3529
CATSPER3	HGNC:20819
VN1R104P	HGNC:37427
CCL24	HGNC:10623
OLMALINC	HGNC:28060
KRT8P47	HGNC:44461
RN7SL479P	HGNC:46495
PITX1	HGNC:9004
RHBDD2	HGNC:23082
MIR6763	HGNC:50139
LRCOL1	HGNC:44160
OR2AS1P	HGNC:15004
OR2T34	HGNC:31256
LINC01475	HGNC:51113
OR14I1	HGNC:19575
LCE3B	HGNC:29462
NKX2-3	HGNC:7836
LCE3A	HGNC:29461
LCEP4	HGNC:31808
LCEP3	HGNC:31809
PITX1-AS1	HGNC:48332
LCE2D	HGNC:16518
P2RX2	HGNC:15459
LCE2B	HGNC:16610
ENTPD7	HGNC:19745
LCE2A	HGNC:29469
EPIST	HGNC:49679
EBAG9P1	HGNC:45233
CUTC	HGNC:24271
PRAMEF15	HGNC:26764
SLC25A48	HGNC:30451
MIR4651	HGNC:41647
RPL7L1P3	HGNC:39485
SNORA14A	HGNC:32602
TMEM120A	HGNC:21697
DEFB131A	HGNC:18108
SMIM20	HGNC:37260
PRAMEF14	HGNC:13576
COX15	HGNC:2263
FAM53A	HGNC:31860
PRAMEF17	HGNC:29485
HHATL-AS1	HGNC:42439
EPHX4	HGNC:23758
CCDC13	HGNC:26358
RN7SL716P	HGNC:46732
SPDYE22P	HGNC:51518
NANOGP6	HGNC:23104
GDPD1	HGNC:20883
ZMYND11	HGNC:16966
MARCHF1	HGNC:26077
NEUROG1	HGNC:7764
LPCAT2BP	HGNC:38003
GAPDHP46	HGNC:37804
CXCL14	HGNC:10640
PRKAR1AP1	HGNC:9389
FNDC10	HGNC:42951
SLC25A48-AS1	HGNC:27965
MMP23B	HGNC:7171
MIR5692C1	HGNC:43506
PCDHB1-AS1	HGNC:56111
SLC6A7	HGNC:11054
CCDC13-AS1	HGNC:41142
HIGD1A	HGNC:29527
RPL7P26	HGNC:36630
SUMO2P13	HGNC:49351
SMIM14-DT	HGNC:53455
FAM8A1	HGNC:16372
SNRPGP17	HGNC:49372
YPEL2	HGNC:18326
RNU6-190P	HGNC:47153
IGFBP7-AS1	HGNC:40296
SLC35E2B	HGNC:33941
PHACTR1	HGNC:20990
LINC02263	HGNC:53175
STYXL1	HGNC:18165
CAMK2A	HGNC:1460
MIR4729	HGNC:41585
RNU4-13P	HGNC:46949
ACKR2	HGNC:1565
TNFSF13	HGNC:11928
MMP23A	HGNC:7170
CYP8B1	HGNC:2653
CDK11A	HGNC:1730
HNRNPA1P22	HGNC:39540
ZBTB47	HGNC:26955
MDFI	HGNC:6967
LINC02615	HGNC:53402
IQCF1	HGNC:28607
IQCF4P	HGNC:54720
IQCF2	HGNC:31815
MDH2	HGNC:6971
RN7SL504P	HGNC:46520
IQCF5-AS1	HGNC:41297
IQCF5	HGNC:35159
LINC01259	HGNC:49899
PARP3	HGNC:273
GPRC5C	HGNC:13309
PCDH10-DT	HGNC:53036
MIR885	HGNC:33659
LINC01988	HGNC:52820
CD300A	HGNC:19319
RPL22P12	HGNC:36345
LINC02269	HGNC:53184
MRPS24	HGNC:14510
BUB1	HGNC:1148
URGCP-MRPS24	HGNC:49188
PXMP2	HGNC:9716
QKILA	HGNC:55255
URGCP	HGNC:30890
CETN4P	HGNC:35450
NEUROG2	HGNC:13805
NEUROG2-AS1	HGNC:40656
RPL23AP94	HGNC:51629
PGAM5	HGNC:28763
ZGRF1	HGNC:25654
CD300LB	HGNC:30811
CD300C	HGNC:19320
TUBG1P	HGNC:12418
UBE2D4	HGNC:21647
CD300LD	HGNC:16848
RNA5SP379	HGNC:43279
CD300LD-AS1	HGNC:26480
FBRSL1	HGNC:29308
RFNG	HGNC:9974
CYFIP2	HGNC:13760
NADK	HGNC:29831
RPL30P13	HGNC:36280
LINC02555	HGNC:53593
LRRK2-DT	HGNC:40848
ZNF8	HGNC:13154
TSPAN19	HGNC:31886
POLR2J4	HGNC:28195
H3P14	HGNC:43805
ZNF544	HGNC:16759
ADGRF2	HGNC:18991
LARP7	HGNC:24912
UPK3BL3P	HGNC:55757
RN7SKP116	HGNC:45840
RNU1-105P	HGNC:48447
DUS1L	HGNC:30086
SPDYE14	HGNC:51510
HSP90B1	HGNC:12028
RIPPLY2	HGNC:21390
CCDC6	HGNC:18782
SCN10A	HGNC:10582
LINC01553	HGNC:23524
MCUR1	HGNC:21097
IL32	HGNC:16830
ARL4AP1	HGNC:17741
ANK3-DT	HGNC:54102
CDK1	HGNC:1722
GNB1	HGNC:4396
PHACTR2	HGNC:20956
LINC02959	HGNC:55982
LINC02841	HGNC:54376
LCORL	HGNC:30776
ZNF107	HGNC:12887
ATP5MGP3	HGNC:13216
LINC00525	HGNC:40290
LINC02473	HGNC:53412
PKD1L1-AS1	HGNC:21911
HNRNPA1P65	HGNC:48795
CAPN7	HGNC:1484
SOD3	HGNC:11181
RNU2-72P	HGNC:48565
KCNC3	HGNC:6235
HUS1	HGNC:5309
ANK3	HGNC:494
CCDC149	HGNC:25405
NR1H2	HGNC:7965
FASN	HGNC:3594
ACOXL	HGNC:25621
TMEM52	HGNC:27916
FAM149A	HGNC:24527
CD1A	HGNC:1634
HMGN1P5	HGNC:39348
C7orf57	HGNC:22247
CD1C	HGNC:1636
RPL5P9	HGNC:36557
CD1B	HGNC:1635
ACOXL-AS1	HGNC:41112
SH3BP5-AS1	HGNC:44501
BCL2L11	HGNC:994
SH3BP5	HGNC:10827
CD1E	HGNC:1638
PKD1L1	HGNC:18053
MIR3652	HGNC:38894
C12orf73	HGNC:34450
TDG	HGNC:11700
WDR35	HGNC:29250
RNU6-454P	HGNC:47417
HMGN2P7	HGNC:33575
METTL6	HGNC:28343
NAPSA	HGNC:13395
LRRK2	HGNC:18618
NCF1	HGNC:7660
EAF1	HGNC:20907
OR10T2	HGNC:14816
OR10T1P	HGNC:14812
EI24P2	HGNC:44587
OR10R3P	HGNC:14829
OR10R1P	HGNC:14813
HSP90AA3P	HGNC:5254
RNU6-1024P	HGNC:47987
EAF1-AS1	HGNC:42328
DR1	HGNC:3017
SPIB	HGNC:11242
COLQ	HGNC:2226
RNA5SP53	HGNC:42830
KRTAP4-5	HGNC:18899
MAPKAPK2	HGNC:6887
KRTAP4-4	HGNC:16928
PIK3R5	HGNC:30035
OTOF	HGNC:8515
ABCF2-H2BK1	HGNC:54751
MYBPC2	HGNC:7550
CLCN1	HGNC:2019
PIGFP1	HGNC:8963
ZNF454-DT	HGNC:55213
ZNF454	HGNC:21200
SLC6A15	HGNC:13621
GRM6	HGNC:4598
ZNF879	HGNC:37273
GARIN5A	HGNC:25107
ZNF354C	HGNC:16736
HDAC5	HGNC:14068
SCARB2	HGNC:1665
IL24	HGNC:11346
EMC10	HGNC:27609
EIF3B	HGNC:3280
MIR4270	HGNC:38377
RN7SL110P	HGNC:46126
HACL1	HGNC:17856
STXBP5	HGNC:19665
FAM193B	HGNC:25524
ZSCAN1	HGNC:23712
LETM1P2	HGNC:33985
HNRNPDLP4	HGNC:48808
ZNF135	HGNC:12919
FCMR	HGNC:14315
RN7SL526P	HGNC:46542
ZSCAN18	HGNC:21037
ERBIN	HGNC:15842
MIR4648	HGNC:41560
BRAT1	HGNC:21701
IPCEF1	HGNC:21204
CFI	HGNC:5394
RPL7P38	HGNC:36731
RNU7-106P	HGNC:45640
RN7SKP261	HGNC:45985
OR1A1	HGNC:8179
PTPRQ	HGNC:9679
VGF	HGNC:12684
SREBF1	HGNC:11289
MTCYBP43	HGNC:52311
THSD7A	HGNC:22207
LINC02497	HGNC:53482
TMEM271	HGNC:53639
ZNF329	HGNC:14209
PDE6B	HGNC:8786
B3GNT8	HGNC:24139
LINC01890	HGNC:52709
BMP10	HGNC:20869
RPL36	HGNC:13631
GKN2	HGNC:24588
ASB15	HGNC:19767
WAC	HGNC:17327
AKIRIN1P1	HGNC:50794
OTOGL	HGNC:26901
GKN1	HGNC:23217
PIGR	HGNC:8968
SP8	HGNC:19196
ZNF800	HGNC:27267
MIR3126	HGNC:38225
RNA5SP96	HGNC:42894
RNU6-1216P	HGNC:48179
MICOS13	HGNC:33702
ANTXR1	HGNC:21014
KCNJ8	HGNC:6269
HSD11B1L	HGNC:30419
OAS1	HGNC:8086
PDE6B-AS1	HGNC:40438
DOCK4	HGNC:19192
ATP5ME	HGNC:846
SNAP91	HGNC:14986
LRRC3C	HGNC:40034
SLC49A3	HGNC:26177
MIR3134	HGNC:38254
